시트명,일련번호,기관명,URL주소,상태코드,페이지제목,PDF링크수,문서수힌트,크롤판정
Israel Ministries,15,Ministry of Interior,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=bbdbfb50-7ef3-4e3b-9718-f40f011283c6,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,15,Ministry of Interior,https://www.gov.il/he/collectors/publications?officeId=bbdbfb50-7ef3-4e3b-9718-f40f011283c6&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,16,Ministry of Justice,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=86842de6-987b-42d4-b9c2-cbd7d0619534,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,16,Ministry of Justice,https://www.gov.il/he/collectors/publications?officeId=86842de6-987b-42d4-b9c2-cbd7d0619534&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,17,Labor / Welfare & Social Affairs,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=4fa63b79-3d73-4a66-b3f5-ff385dd31cc7,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,17,Labor / Welfare & Social Affairs,https://www.gov.il/he/collectors/publications?officeId=4fa63b79-3d73-4a66-b3f5-ff385dd31cc7&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,18,National Security,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=a4558f18-657b-450e-87c3-32d70f6e07b5,200,,0,,"크롤가능(HTML,PDF미검출)"
Israel Ministries,18,National Security,https://www.gov.il/he/collectors/publications?officeId=a4558f18-657b-450e-87c3-32d70f6e07b5&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,19,Religious Services,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=4f415ec8-cd6c-426a-adcc-342917abae72,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,19,Religious Services,https://www.gov.il/he/collectors/publications?officeId=4f415ec8-cd6c-426a-adcc-342917abae72&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,20,Ministry of Tourism,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=d6b46ce2-975b-43ee-afbd-404ba29b01e8,200,,0,,"크롤가능(HTML,PDF미검출)"
Israel Ministries,21,Transport & Road Safety,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=48eaee91-0c97-4ef3-b364-50ae52e3b56f,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,21,Transport & Road Safety,https://www.gov.il/he/collectors/publications?officeId=48eaee91-0c97-4ef3-b364-50ae52e3b56f&Type=4775599a-4bdd-43c6-a60d-0d77a2790020,403,Just a moment...,0,,차단(봇방어)
Israel Ministries,22,"Innovation, Science & Technology",https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=75d0cbd7-46cf-487b-930c-2e7b12d7f846,200,,0,,"크롤가능(HTML,PDF미검출)"
Israel Ministries,23,Social Equality,https://www.gov.il/he/collectors/news?Type=cc21a290-f00a-4adb-8d31-575d2be9fef9&officeId=90fba09e-a331-4c19-a6d3-8301993f382e,403,Just a moment...,0,,차단(봇방어)
Switzerland Departments,8,Central Government,https://www.news.admin.ch/en/newnsb?publisherIDs=all&topicIDs=all&newsCategoryIDs=medienmitteilung&sort=dateDecreasing&display=list&start_date=2024-08-29&end_date=2025-08-29,200,News,0,,차단(봇방어)
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=article-coar-types:c_2df8fbb1,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=conference-coar-types:c_5794,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=thesis-coar-types:c_db06,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=conference-coar-types:c_18cp,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=student-coar-types:c_bdcc,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,2,École Polytechnique Fédérale de Lausanne (EPFL),"https://infoscience.epfl.ch/search?spc.page=1&configuration=researchoutputs&f.entityType=publication,equals&f.datacite_rights=openaccess,equals&f.types=report-coar-types:c_93fc,authority",405,Human Verification,0,,HTTP405
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/news/media-office/press-releases.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/publications/publication-search.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/publications/publication-search.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/publications/publication-search.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/publications/publication-search.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,5,Agroscope,https://www.agroscope.admin.ch/agroscope/en/home/publications/publication-search.html,404,Page not found,0,,HTTP404
Switzerland Research Centers,14,Institute of Oncology Research (IOR),https://scholar.google.com/citations?user=Bz4cC04AAAAJ&hl=en,200,‪Institute of Oncology Research (IOR)‬ - ‪Google Scholar‬,0,,"크롤가능(HTML,PDF미검출)"
Switzerland Research Centers,17,Graduate Institute of International and Development Studies (IHEID),https://repository.graduateinstitute.ch/search?ln=en&p=&f=&rm=&sf=&so=d&rg=10&c=Academic%20Departments&c=Academic%20Reports&c=Book%20Chapters&c=Books&c=Centres%20and%20Programmes&c=Datasets&c=Geographical%20Areas&c=Journal%20Articles&c=Multimedia&c=Thematics&c=Working%20Papers&c=&of=hb&fct__1=Master%20Theses&fct__1=Journal%20Articles,202,,0,,"크롤가능(HTML,PDF미검출)"
Switzerland Research Centers,31,Swiss Biotech Center (SBC),https://abzena.com/resources/scientific-posters-and-publications/?_gl=1*ua5e1t*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjw8eTFBhCXARIsAIkiuOyKiLzLKftU3cGneg6y4iNvB_WdfIZeQ-9Xcke3_L7DdFtCAmChu4MaAp3yEALw_wcB&gbraid=0AAAAADMhGf46N-EvotAwXd3nAvSP3M8kd,403,Just a moment...,0,,차단(봇방어)
Italy Ministries,9,Ministry of University and Research,https://www.mur.gov.it/it/stampa/notizie-e-comunicati-stampa,403,Just a moment...,0,,차단(봇방어)
Italy Research centers,1,Bioversity International Publications – Archive of Bioversity International research outputs,https://alliancebioversityciat.org/publications-data?search_api_fulltext=&field_publication_type_tid=All&field_themes_tid=All&field_regions_tid=All&field_publication_year=All,403,Just a moment...,0,,차단(봇방어)
Italy Research centers,2,Earth-Prints – INGV open archive for earth sciences,"https://www.earth-prints.org/search?configuration=researchoutputs&page=1&f.status=Published,equals&f.itemtype=article,equals&spc.page=1&f.has_content_in_original_bundle=true,equals",202,,0,,"크롤가능(HTML,PDF미검출)"
Italy Research centers,2,Earth-Prints – INGV open archive for earth sciences,"https://www.earth-prints.org/search?configuration=researchoutputs&page=1&f.status=Published,equals&f.itemtype=Conference%20paper,equals&spc.page=1&f.has_content_in_original_bundle=true,equals",202,,0,,"크롤가능(HTML,PDF미검출)"
Italy Research centers,2,Earth-Prints – INGV open archive for earth sciences,"https://www.earth-prints.org/search?configuration=researchoutputs&page=1&f.status=Published,equals&f.itemtype=report,equals&spc.page=1&f.has_content_in_original_bundle=true,equals",202,,0,,"크롤가능(HTML,PDF미검출)"
Italy Research centers,3,OpenstarTS – University of Trieste Repository,https://www.openstarts.units.it,"ERR:Failed to perform, curl: (28) Connection timed out after 150",,0,,죽음/접속불가
Italy Research centers,4,OA@INAF – INAF Open Access Repository,https://openaccess.inaf.it/search?configuration=homePageTopItems&view=list&spc.page=1&spc.rpp=100,200,DSpace-CRIS,0,,JS렌더의심(정적본문빈약)
Italy Research centers,5,IRIS – University of Trento Repository,https://iris.unitn.it/simple-search?query=&sort_by=dc.title_sort&order=asc&rpp=10&filter_field=typeFull&filter_type=equals&filter_value=03+Contributo+in+periodico+(Part+of+a+journal)&filter_value_display=03+Contributo+in+periodico+(Part+of+a+journal)&etal=0&filtername=descriptionFulltext&filterquery=open&filterquerydisplay=open&filtertype=equals,403,Just a moment...,0,,차단(봇방어)
Italy Research centers,5,IRIS – University of Trento Repository,https://iris.unitn.it/simple-search?query=&sort_by=dc.title_sort&order=asc&rpp=10&filter_field=descriptionFulltext&filter_type=equals&filter_value=open&filter_value_display=open&etal=0&filtername=typeFull&filterquery=08+Tesi+di+dottorato+(Doctoral+Thesis)&filterquerydisplay=08+Tesi+di+dottorato+(Doctoral+Thesis)&filtertype=equals,403,Just a moment...,0,,차단(봇방어)
Italy Research centers,6,FLORE – University of Florence Repository,https://flore.unifi.it/simple-search?query=&sort_by=dc.date.issued_dt&order=asc&rpp=10&filter_field=typeFull&filter_type=equals&filter_value=1+-+Contributo+su+rivista&filter_value_display=1+-+Contributo+su+rivista&etal=0&filtername=descriptionFulltext&filterquery=open&filterquerydisplay=open&filtertype=equals,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,1,IMT Institutional Repository – Lucca,https://ir.amolf.nl/#facet=type:article|dissertation;facet=open_access:T,200,AMOLF Institutional Repository,0,,"크롤가능(HTML,PDF미검출)"
Dutch Research Centers,8,Royal Netherlands Institute for Sea Research (NIOZ),https://nioz.on.worldcat.org/search?queryString=%20&clusterResults=true&groupVariantRecords=false&stickyFacetsChecked=true&subscope=zs%3A50976%3A%3Azs%3A50975,200,,0,,JS렌더의심(정적본문빈약)
Dutch Research Centers,9,Data Archiving and Networked Services (DANS),https://pure.knaw.nl/portal/en/organisations/dans-knaw/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fbookanthology%2Freport,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,9,Data Archiving and Networked Services (DANS),https://pure.knaw.nl/portal/en/organisations/dans-knaw/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,10,Fryske Akademy (FA),https://pure.knaw.nl/portal/en/organisations/fryske-akademy-fa/datasets/,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,11,Hubrecht Institute,https://pure.knaw.nl/portal/en/organisations/hubrecht-institute/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,12,Huygens Institute,https://pure.knaw.nl/portal/en/organisations/huygens-instituut/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,12,Huygens Institute,https://pure.knaw.nl/portal/en/organisations/huygens-instituut/datasets/,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,12,Huygens Institute,https://pure.knaw.nl/portal/en/organisations/iish/datasets/,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,12,Huygens Institute,https://pure.knaw.nl/portal/en/organisations/iish/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle&ordering=type&descending=false,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,12,Huygens Institute,https://pure.knaw.nl/portal/en/organisations/kitlvroyal-netherlands-institute-of-southeast-asian-and-caribbean/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,14,Netherlands Interdisciplinary Demographic Institute (NIDI),https://pure.knaw.nl/portal/en/organisations/netherlands-interdisciplinary-demographic-institute-nidi/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,14,Netherlands Interdisciplinary Demographic Institute (NIDI),https://pure.knaw.nl/portal/en/organisations/netherlands-interdisciplinary-demographic-institute-nidi/datasets/,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,16,Netherlands Institute of Ecology (NIOO-KNAW),https://pure.knaw.nl/portal/en/organisations/netherlands-institute-of-ecology-nioo-knaw/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,20,National Institute for Public Health and the Environment (RIVM),https://www.rivm.nl/en/publications?f%5B0%5D=publications_type%3Areport,403,,0,,차단(봇방어)
Dutch Research Centers,26,Princess Máxima Center for Pediatric Oncology,https://pure.prinsesmaximacentrum.nl/nl/publications/?type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Farticle&type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fcontributiontojournal%2Fsystematicreview&nofollow=true&openAccess=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fopenaccesspermission%2Fopen,403,Just a moment...,0,,차단(봇방어)
Dutch Research Centers,27,Clingendael Institute,https://www.clingendael.org/publications,200,Publications | Clingendael,0,5160,"크롤가능(HTML,PDF미검출)"
Dutch Research Centers,33,T.M.C. Asser Institute,https://www.asser.nl/research/publications/,404,Page Not Found,0,,HTTP404
Greece Ministries,9,Ministry of Culture,https://culture.gov.gr/el/pressoffice/SitePages/press.aspx,404,Not Found,0,,HTTP404
Greece Research Centers,5,Major Institutional Repositories,"https://dias.library.tuc.gr/search?spc.page=1&spc.sf=dc.date.accessioned&spc.sd=DESC&f.has_content_in_original_bundle=true,equals",200,Making sure you&#39;re not a bot!,0,,차단(봇방어)
Greece Research Centers,5,Major Institutional Repositories,https://dspace.lib.uom.gr/browse?type=title&sort_by=2&order=DESC&rpp=20&etal=0&submit_browse=%EC%A0%95%EB%B3%B4,"ERR:Failed to perform, curl: (28) Connection timed out after 150",,0,,죽음/접속불가
Chile Ministries,2,"Science, Technology, Knowledge and Innovation",https://observa.minciencia.gob.cl/,200,,0,,JS렌더의심(정적본문빈약)
Estonia Research Centers,8,KIVIKE (Estonian Literary Museum Repository),https://www.digar.ee​,200,DIGAR,0,,"크롤가능(HTML,PDF미검출)"
