mpn	doc_type	url
FS200R07PE4	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-fs200r07pe4-econopack4-module---ag-econo4-1-1-pd-en.pdf
IMT44R011M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imt44r011m2h-discretes-cadstar-pcbdesigndata-en.zip
FF300R12KS4P	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff300r12ks4p-ds-en.pdf
BGA855N6	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bga855n6-datasheet-en.pdf
TLE4274GS-V33	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle4274gs-v33---linear-voltage-regulators-for-automotive-applications---mentor---v2.0.zip-pcb-en.zip
ISP26DP06NMS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---isp26dp06nms---small-signalsmall-power---eagle-pcbdesigndata-en.zip
TLE94104EP	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tle94104ep-ds-en.pdf
IRFB4332	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfb4332---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
IPLT60R024CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iplt60r024cm8-power-cadence-pcbdesigndata-en.zip
CYUSB3015-BZXC	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-cyusb3015-bzxc-productqualificationreport-en.pdf
IPDQ60R075CFD7	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipdq60r075cfd7-datasheet-en.pdf
DDB2U60N07W1RF-B58	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ddb2u60n07w1rf-b58-bridge-rectifier--ac-switches-cadence-pcbdesigndata-en.zip
BSP299	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-bsp299-fitreport-en.pdf
AIKQ100N60CT	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-aikq100n60ct-datasheet-cn.pdf
IR3823AMTRPBF	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ir3823amtrpbf-integrated-pol-voltage-regulators-cadence-pcbdesigndata-en.zip
FF1700XTR17IE5D	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff1700xtr17ie5d-datasheet-en.pdf
IQE018N06NM6SC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqe018n06nm6sc-power-eagle-pcbdesigndata-en.zip
ISSI30R11H	user_manual	https://www.infineon.com/assets/row/public/documents/24/44/infineon-ug-2023-18-eval-issi30r11h-usermanual-en.pdf
BSO150N03MD-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bso150n03md-g-n-channel-altium-pcbdesigndata-en.zip
S25FL064LABNFI043	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s25fl064labnfi043-quad-spi-flash-cadence-pcbdesigndata-en.zip
2EDN7434R	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---2edn7434r---gate-driver-ics---cadence-pcbdesigndata-en.zip
BTS7040-2EPA	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts7040-2epa---automotive-smart-high-side-switch--profet---mentor-pcb-en.zip
FP25R12KE3	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-fp25r12ke3-ag-econo2-5-1-pd-en.pdf
BTG7050-1EPL	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---btg7050-1epl---profet-load-guard-12v--automotive-smart-high-side-switch---mentor-pcbdesigndata-en.zip
IGLD65R055D2	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-igld65r055d2-650v-kicad-pcbdesigndata-en.zip
IAUAN04S7N006	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iauan04s7n006-automotive-mosfet-eagle-pcbdesigndata-en.zip
FM24V02A-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-fm24v02a-g-f-ram-ferroelectric-ram-altium-pcbdesigndata-en.zip
IGW60N60H3	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---igw60n60h3---discrete-igbt-without-anti-parallel-diode---eagle---v1.0.zip-pcb-en.zip
TLD1124EL	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tld1124el-datasheet-en.pdf
IMZA65R040M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imza65r040m2h-discretes-kicad-pcbdesigndata-en.zip
IPDD60R102G7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipdd60r102g7---600v-coolmos-n-channel-power-mosfet---eagle-pcb-en.zip
ISSI20R02H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-issi20r02h-solid-state-isolators-kicad-pcbdesigndata-en.zip
IPN65R1K5CE	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipn65r1k5ce---650v-and-700v-coolmos-n-channel-power-mosfet---mentor-pcb-en.zip
XMC1403-Q064X0064-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc1403-q064x0064-aa---32-bit-xmc1000-industrial-microcontroller-arm-cortex-m0---cadence-pcbdesigndata-en.zip
XDM700-1	user_manual	https://www.infineon.com/assets/row/public/documents/24/44/infineon-eval-xdm700-1-evaluation-pcba-user-guide-usermanual-en.pdf
IKWH75N75EH7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ikwh75n75eh7-igbt-discretes-eagle-pcbdesigndata-en.zip
IHW20N135R5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ihw20n135r5---discrete-igbt-with-anti-parallel-diode---altium-pcbdesigndata-en.zip
TLE4968-1M	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sot23-3-15-tle49681mxtma1-pd-en.pdf
IRF7204	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf7204-productqualificationreport-en.pdf
IRF6644	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irf6644---n-channel---eagle-pcbdesigndata-en.zip
F3L400R07W3S5-B59	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-f3l400r07w3s5-b59-igbt-modules-mentor-pcbdesigndata-en.zip
FS100R12KT4G	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs100r12kt4g-datasheet-ja.pdf
BTS7008-2EPZ	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-bts7008-2epz-profet2-12v--automotive-smart-high-side-switch-cadence-pcbdesigndata-en.zip
PVA2352N	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---pva2352n---photovoltaic-relays---altium-pcbdesigndata-en.zip
BTS7012-1EPA	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts7012-1epa---profet2-12v--automotive-smart-high-side-switch---cadence-pcbdesigndata-en.zip
IR2117S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ir2117s---gate-driver-ics---altium-pcbdesigndata-en.zip
IPP60R037CM8	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipp60r037cm8-datasheet-en.pdf
BTS441RG	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-bts441rg-ds-en.pdf
IKQ75N120CH3	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikq75n120ch3---igbt-discretes---eagle-pcbdesigndata-en.zip
XMC1402-Q048X0032-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc1402-q048x0032-aa---32-bit-xmc1000-industrial-microcontroller-arm-cortex-m0---eagle-pcbdesigndata-en.zip
IRF7342	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-irf7342-p-channel-eagle-pcbdesigndata-en.zip
BSL307SP	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bsl307sp-productqualificationreport-en.pdf
BSC019N02KS-G	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-tdson-8-1-bsc019n02ksgauma1-pd-en.pdf
IPB110N20N3LF	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipb110n20n3lf---12v-300v-n-channel-power-mosfet---altium-pcbdesigndata-en.zip
FF2000UXTR33T2M1	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-ff2000uxtr33t2m1-plecs-simulationmodels-en.zip
1EDI20N12AF	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-1edi20n12af-datasheet-cn.pdf
FF3MR20KM1H	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff3mr20km1h-datasheet-ja.pdf
IPW50R280CE	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipw50r280ce-pqr-en.pdf
FS13MR12W2M1H-C55	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs13mr12w2m1h-c55-modules-eagle-pcbdesigndata-en.zip
FZ1200R17HE4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fz1200r17he4-ds-ja.pdf
ESD103-B1-02EL	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-tslp-2-20-esd103b102ele6327xtma1-pd-en.pdf
CYT4BFCCHDQ0BZEGS	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt4bfcchdq0bzegs-traveo-t2g-cyt4bf-series-eagle-pcbdesigndata-en.zip
IPW65R065C7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipw65r065c7---650v-and-700v-coolmos-n-channel-power-mosfet---mentor---v1.0.zip-pcb-en.zip
FS25R12W1T7	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs25r12w1t7-datasheet-en.pdf
BSC0909NS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsc0909ns-n-channel-cadence-pcbdesigndata-en.zip
XMC4700-F100K2048-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc4700-f100k2048-aa---32-bit-xmc4000-industrial-microcontroller-arm-cortex-m4---mentor-pcbdesigndata-en.zip
IPW60R041P6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipw60r041p6---600v-coolmos-n-channel-power-mosfet---cadence---v1.0.zip-pcb-en.zip
BSD316SN	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsd316sn-ds-en.pdf
RIC70847F	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ric70847f-datasheet-en.pdf
FF450R12KE7P	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff450r12ke7-power-eagle-pcbdesigndata-en.zip
SAK-TC397XM-256F300S-BD	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sak-tc397xm-256f300s-bd---aurix-family---tc39xxm-adas---eagle-pcbdesigndata-en.zip
ISCH69N04NM7V	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isch69n04nm7v-n-channel-cadence-pcbdesigndata-en.zip
IHW30N65R6	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ihw30n65r6---discrete-igbt-with-anti-parallel-diode---mentor-pcbdesigndata-en.zip
TCI-R	appnote	https://www.infineon.com/assets/row/public/documents/60/42/infineon-an2005-03-short-circuit-behaviour-igbt3-600v-applicationnotes-en.pdf
IPB051N15NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipb051n15nm6-150v-cadstar-pcbdesigndata-en.zip
IQE031N08LM6CGSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqe031n08lm6cgsc-n-channel-mentor-pcbdesigndata-en.zip
S27KL0643DPBHB023	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s27kl0643dpbhb023-psram-pseudostatic-dram-cadence-pcbdesigndata-en.zip
IRF2805	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irf2805-datasheet-en.pdf
IPP410N30N	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipp410n30n-ds-en.pdf
IGLR70R270D2S	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iglr70r270d2s-datasheet-cn.pdf
BTS50085-1TMA	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-bts50085-1tma-automotive-smart-high-side-switch--profet--mentor-v1zip-pcb-en.zip
ISC052N03LF2S	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-isc052n03lf2s-datasheet-en.pdf
IMW65R015M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imw65r015m2h-discretes-mentor-pcbdesigndata-en.zip
TLF35585QVS01	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tlf35585qvs01-optireg-pmic-kicad-pcbdesigndata-en.zip
CYT2BL8CAAQ1AZEGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt2bl8caaq1azegs-traveo-t2g-cyt2bl-series-eagle-pcbdesigndata-en.zip
BTS7040-2EPG	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-bts7040-2epg-datasheet-en.pdf
IPN50R650CE	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipn50r650ce-productqualificationreport-en.pdf
IAUCN04S7L023H	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaucn04s7l023h-automotive-mosfet-cadence-pcbdesigndata-en.zip
FP100R12W3T7-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fp100r12w3t7-b11-datasheet-cn.pdf
IAUCN04S7L037H	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaucn04s7l037h-automotive-mosfet-mentor-pcbdesigndata-en.zip
IPL60R199CP	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipl60r199cp-ds-en.pdf
IRF6712S	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf6712s-productqualificationreport-en.pdf
IQDH35N03LM5CGSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqdh35n03lm5cgsc-n-channel-cadence-pcbdesigndata-en.zip
SAL-TC224L-16F133N-AC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sal-tc224l-16f133n-ac---aurix-family---tc22xl---cadence-pcb-en.zip
IRF4104	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irf4104---n-channel---cadence-pcbdesigndata-en.zip
XMC4800-F100F1024-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc4800-f100f1024-aa---32-bit-xmc4000-industrial-microcontroller-arm-cortex-m4---mentor-pcbdesigndata-en.zip
IPU60R2K0C6	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-to251-3-341-ipu60r2k0c6bkma1-pd-en.pdf
S27KS0643GABHV023	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s27ks0643gabhv023-psram-pseudostatic-dram-altium-pcbdesigndata-en.zip
IPA057N08N3-G	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipa057n08n3-g-ds-en.pdf
IRLB8314	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irlb8314---n-channel---altium-pcbdesigndata-en.zip
IPB80N06S4L-07	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipb80n06s4l-07---automotive-mosfet---mentor-pcbdesigndata-en.zip
AIGB30N65H5	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-aigb30n65h5-datasheet-en.pdf
TLE9254SK	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle9254sk---automotive-can-transceivers---cadence-pcbdesigndata-en.zip
IPAW60R280P7S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipaw60r280p7s---500v-950v---eagle-pcbdesigndata-en.zip
IRHMS9A7264	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-irhms9a7264.spi-simulationmodels-en.spi
FS300R12N3E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs300r12n3e7-igbt-modules-kicad-pcbdesigndata-en.zip
ISA250250N04LMDS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isa250250n04lmds-n-channel-designspark-pcbdesigndata-en.zip
TLS203B0LD-V33	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tls203b0ld-v33---linear-voltage-regulators-for-automotive-applications---cadence-pcbdesigndata-en.zip
IQD063N15NM5CG	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iqd063n15nm5cg-datasheet-en.pdf
XMC5200-F100K1088AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols-xmc5200-f100k1088aa-microcontroller-cadence-pcbdesigndata-en.zip
BTF3050TE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---btf3050te---smart-low-side-switch-hitfet-tempfet---altium---v1.0.zip-pcb-en.zip
IPLT60R037CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iplt60r037cm8-power-designspark-pcbdesigndata-en.zip
IDWD120E65E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd120e65e7-silicon-diodes-cadstar-pcbdesigndata-en.zip
IAUMN10S5N016G	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-iaumn10s5n016g-automotive-mosfet-designspark-pcbdesigndata-en.zip
IPA65R600E6	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipa65r600e6-datasheet-en.pdf
BCX53-16	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sot89-4-2-bcx5316e6327htsa1-pd-en.pdf
ISC052N03LF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc052n03lf2s-30v-designspark-pcbdesigndata-en.zip
CY8C4147LQE-S473	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147lqe-s473-automotive-psoc-4100s-plus-altium-pcbdesigndata-en.zip
IPT65R155CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt65r155cfd7-500v-950v-mentor-pcbdesigndata-en.zip
IPT020N13NM6	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipt020n13nm6-productqualificationreport-en.pdf
BSZ0502NSI	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsz0502nsi---n-channel---mentor-pcbdesigndata-en.zip
IMBG65R107M1H	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-imbg65r107m1h-productqualificationreport-en.pdf
BSC020N03MS-G	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bsc020n03ms-g-datasheet-cn.pdf
BSZ070N08LS5	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-tsdson-8-26-bsz070n08ls5atma1-pd-en.pdf
TLE9250VLE	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle9250vle---automotive-can-transceivers---altium-pcbdesigndata-en.zip
IRHM7250SESCS	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irhm7250sescs-datasheet-en.pdf
SAK-TC212S-8F133N-AC	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---sak-tc212s-8f133n-ac---aurix-family---tc21xl---cadence-pcb-en.zip
CY15E004J-SXA	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy15e004j-sxa-f-ram-ferroelectric-ram-eagle-pcbdesigndata-en.zip
FS200R06KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs200r06ke3-ds-en-cn.pdf
IKWH40N65EH7	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ikwh40n65eh7-datasheet-cn.pdf
IPP60R180CM8	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipp60r180cm8-datasheet-en.pdf
IMT65R033M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imt65r033m2h-discretes-designspark-pcbdesigndata-en.zip
IPD50P04P4-13	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipd50p04p4-13---automotive-mosfet---cadence-pcbdesigndata-en.zip
BTS50080-1TEB	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---bts50080-1teb---automotive-smart-high-side-switch--profet---mentor---v1.0.zip-pcb-en.zip
TLD5095EL	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tld5095el-datasheet-en.pdf
ISA150233C03LMDS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isa150233c03lmds-n-channel-designspark-pcbdesigndata-en.zip
IRS2890DS	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-irs2890ds-pspice-simulationmodels-en.zip
IRHMS67160	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irhms67160-datasheet-en.pdf
IM12B15CC1	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-im12b15cc1-intelligent-power-modules-ipm-cadence-pcbdesigndata-en.zip
FS200R12KT4R	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs200r12kt4r-ds-en.pdf
SPA03N60C3	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-spa03n60c3-pqr-en.pdf
IDWD10G120C5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---idwd10g120c5---coolsic-schottky-diode---mentor-pcbdesigndata-en.zip
BTM9021EP	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-btm9021ep-btm9xxx-novalithic-h-cadstar-pcbdesigndata-en.zip
BAR64-02V	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bar64-02v-ds-en.pdf
FP40R12KT3G	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fp40r12kt3g-plecs-simulationmodels-en.zip
SPD15P10PL-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---spd15p10pl-g---20v-250v-p-channel-power-mosfet---altium-pcbdesigndata-en.zip
CY8C4125PVA-S412T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4125pva-s412t-automotive-psoc-4100s-altium-pcbdesigndata-en.zip
IPP77N06S2-12	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipp77n06s2-12---automotive-mosfet---mentor-pcbdesigndata-en.zip
IMD701A-Q064X128-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imd701a-q064x128-aa-battery-supplied-bldc-motor-controller-ics-mentor-pcbdesigndata-en.zip
AIKYX200N75CP2	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-aikyx200n75cp2-automotive-igbt-discretes-cadence-pcbdesigndata-en.zip
IRFR540Z	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfr540z-productqualificationreport-en.pdf
ICE5BR3995AG-1	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ice5br3995ag-1-productqualificationreport-en.pdf
IR35204MTRPBF	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ir35204mtrpbf-digital-multiphase-controllers-cadence-pcbdesigndata-en.zip
ISG0614N06NM5H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isg0614n06nm5h-n-channel-depletion-mode-altium-pcbdesigndata-en.zip
S27KS0642GABHI023	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s27ks0642gabhi023-psram-pseudostatic-dram-eagle-pcbdesigndata-en.zip
IGT60R070D1	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-igt60r070d1-productqualificationreport-en.pdf
FS3L100R07W3S5-B11	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fs3l100r07w3s5-b11-plecs-simulationmodels-en.zip
XMC4300-F100F256-AA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---xmc4300-f100f256-aa---32-bit-xmc4000-industrial-microcontroller-arm-cortex-m4---altium-pcbdesigndata-en.zip
IDWD30E65E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd30e65e7-silicon-diodes-cadstar-pcbdesigndata-en.zip
IPZA65R018CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipza65r018cm8-650v-designspark-pcbdesigndata-en.zip
2EDN7534G	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-2edn7534g-datasheet-en.pdf
IPD60R2K0PFD7S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipd60r2k0pfd7s---500v-900v-coolmos-n-channel-power-mosfet---altium-pcbdesigndata-en.zip
